Frequency,Most_Recent_Date_Time,Most_Recent_Angle,Most_Recent_Current,Most_Recent_AngleAndCurrent,Most_Recent_AngleChange,Most_Recent_CurrentChange,Most_Recent_AngleAndCurrentChange,Aggregation_Date_Time_Start,Aggregation_Date_Time_End,Aggregation_Count,Min_Angle,Avg_Angle,Max_Angle,Min_Current,Avg_Current,Max_Current,Min_AngleAndCurrent,Avg_AngleAndCurrent,Max_AngleAndCurrent
45593.05,20180506_0839_54,66.67,515.63,582.30,0.0382,0.0033,0.0015,20180427_0819_18,20180506_0839_54,4,66.67,84.39,97.37,512.17,513.59,515.63,582.30,597.97,609.54
45650.04,20180506_0839_54,66.67,515.63,582.30,0.0352,0.0034,0.0010,20180427_0819_18,20180506_0839_54,4,66.67,84.39,97.37,512.25,513.61,515.63,582.30,597.99,609.62
45707.10,20180506_0839_54,66.67,515.69,582.36,0.0322,0.0151,0.0097,20180427_0819_18,20180506_0839_54,4,66.67,84.15,97.37,512.25,513.62,515.69,582.36,597.77,609.62
45764.23,20180506_0839_54,66.65,515.69,582.34,0.0593,0.0145,0.0061,20180427_0819_18,20180506_0839_54,4,66.65,84.14,97.37,512.25,513.62,515.69,582.34,597.76,609.62
45821.44,20180506_0839_54,66.65,515.69,582.34,0.0548,0.0140,0.0061,20180427_0819_18,20180506_0839_54,4,66.65,84.14,97.37,512.32,513.64,515.69,582.34,597.79,609.69
45878.72,20180506_0839_54,66.65,515.62,582.27,0.0503,0.0002,0.0059,20180427_0819_18,20180506_0839_54,4,66.65,84.08,97.36,512.32,513.63,515.62,582.27,597.70,609.68
45936.07,20180506_0839_54,66.58,515.62,582.20,0.1509,0.0001,0.0174,20180427_0819_19,20180506_0839_54,4,66.58,84.06,97.36,512.32,513.63,515.62,582.20,597.69,609.68
45993.49,20180506_0839_54,66.58,515.62,582.20,0.1412,0.0000,0.0161,20180427_0819_19,20180506_0839_54,4,66.58,84.06,97.36,512.36,513.63,515.62,582.20,597.69,609.72
46050.98,20180506_0839_54,66.58,515.59,582.17,0.1314,0.0054,0.0198,20180427_0819_19,20180506_0839_54,4,66.58,83.92,96.93,512.36,513.62,515.59,582.17,597.54,609.29
46108.54,20180506_0839_54,66.48,515.59,582.07,0.2730,0.0047,0.0354,20180427_0819_19,20180506_0839_54,4,66.48,83.90,96.93,512.36,513.62,515.59,582.07,597.52,609.29
46166.18,20180506_0839_54,66.48,515.59,582.07,0.2565,0.0041,0.0329,20180427_0819_19,20180506_0839_54,4,66.48,83.90,96.93,512.41,513.64,515.59,582.07,597.54,609.34
46223.89,20180506_0839_54,66.48,515.62,582.10,0.2399,0.0024,0.0253,20180427_0819_19,20180506_0839_54,4,66.48,83.76,96.75,512.41,513.65,515.62,582.10,597.41,609.16
46281.67,20180506_0839_55,66.39,515.62,582.01,0.3592,0.0019,0.0393,20180427_0819_19,20180506_0839_55,4,66.39,83.74,96.75,512.41,513.65,515.62,582.01,597.38,609.16
46339.52,20180506_0839_55,66.39,515.62,582.01,0.3367,0.0015,0.0371,20180427_0819_19,20180506_0839_55,4,66.39,83.74,96.75,512.43,513.65,515.62,582.01,597.39,609.18
46397.44,20180506_0839_55,66.39,515.63,582.02,0.3141,0.0029,0.0332,20180427_0819_19,20180506_0839_55,4,66.39,83.61,96.74,512.43,513.66,515.63,582.02,597.26,609.17
46455.44,20180506_0839_55,66.30,515.63,581.93,0.4284,0.0023,0.0467,20180427_0819_19,20180506_0839_55,4,66.30,83.58,96.74,512.43,513.66,515.63,581.93,597.24,609.17
46513.51,20180506_0839_55,66.30,515.63,581.93,0.3997,0.0017,0.0440,20180427_0819_19,20180506_0839_55,4,66.30,83.58,96.74,512.47,513.67,515.63,581.93,597.25,609.21
46571.65,20180506_0839_55,66.30,515.58,581.88,0.3710,0.0085,0.0498,20180427_0819_19,20180506_0839_55,4,66.30,83.49,96.57,512.47,513.66,515.58,581.88,597.14,609.04
46629.86,20180506_0839_55,66.17,515.58,581.75,0.5403,0.0086,0.0691,20180427_0819_19,20180506_0839_55,4,66.17,83.45,96.57,512.47,513.66,515.58,581.75,597.11,609.04
46688.15,20180506_0839_55,66.17,515.58,581.75,0.5025,0.0087,0.0649,20180427_0819_19,20180506_0839_55,4,66.17,83.45,96.57,512.49,513.66,515.58,581.75,597.11,609.06
46746.51,20180506_0839_55,66.17,515.62,581.79,0.4647,0.0005,0.0533,20180427_0819_20,20180506_0839_55,4,66.17,83.21,96.14,512.49,513.67,515.62,581.79,596.87,608.63
46804.94,20180506_0839_55,66.12,515.62,581.74,0.5029,0.0004,0.0575,20180427_0819_20,20180506_0839_55,4,66.12,83.19,96.14,512.49,513.67,515.62,581.74,596.86,608.63
46863.45,20180506_0839_55,66.12,515.62,581.74,0.4613,0.0003,0.0527,20180427_0819_20,20180506_0839_55,4,66.12,83.19,96.14,512.47,513.66,515.62,581.74,596.85,608.61
46922.03,20180506_0839_55,66.12,515.60,581.72,0.4197,0.0035,0.0508,20180427_0819_20,20180506_0839_55,4,66.12,83.12,96.12,512.47,513.66,515.60,581.72,596.77,608.59
46980.68,20180506_0839_55,66.08,515.60,581.68,0.4404,0.0026,0.0523,20180427_0819_20,20180506_0839_55,4,66.08,83.11,96.12,512.47,513.66,515.60,581.68,596.76,608.59
47039.41,20180506_0839_55,66.08,515.60,581.68,0.3972,0.0018,0.0467,20180427_0819_20,20180506_0839_55,4,66.08,83.11,96.12,512.50,513.67,515.60,581.68,596.78,608.62
47098.21,20180506_0839_56,66.08,515.67,581.75,0.3541,0.0120,0.0296,20180427_0819_20,20180506_0839_56,4,66.08,83.01,96.11,512.50,513.69,515.67,581.75,596.70,608.61
47157.08,20180506_0839_56,66.09,515.67,581.76,0.3011,0.0115,0.0240,20180427_0819_20,20180506_0839_56,4,66.09,83.01,96.11,512.50,513.69,515.67,581.76,596.70,608.61
47216.03,20180506_0839_56,66.09,515.67,581.76,0.2640,0.0111,0.0202,20180427_0819_20,20180506_0839_56,4,66.09,83.01,96.11,512.48,513.68,515.67,581.76,596.69,608.59
47275.05,20180506_0839_56,66.09,515.67,581.76,0.2270,0.0103,0.0167,20180427_0819_20,20180506_0839_56,4,66.09,82.79,95.70,512.48,513.68,515.67,581.76,596.47,608.18
47334.14,20180506_0839_56,66.08,515.63,581.71,0.2126,0.0018,0.0226,20180427_0819_20,20180506_0839_56,4,66.08,82.79,95.70,512.48,513.67,515.63,581.71,596.46,608.18
47393.31,20180506_0839_56,66.08,515.63,581.71,0.1824,0.0014,0.0195,20180427_0819_20,20180506_0839_56,4,66.08,82.79,95.70,512.49,513.66,515.63,581.71,596.45,608.19
47452.55,20180506_0839_56,66.08,515.63,581.71,0.1521,0.0013,0.0162,20180427_0819_20,20180506_0839_56,4,66.08,82.74,95.51,512.49,513.66,515.63,581.71,596.40,608.00
47511.87,20180506_0839_56,66.08,515.64,581.72,0.1286,0.0031,0.0119,20180427_0819_20,20180506_0839_56,4,66.08,82.70,95.51,512.49,513.67,515.64,581.72,596.36,608.00
47571.26,20180506_0839_56,66.09,515.64,581.73,0.0900,0.0029,0.0076,20180427_0819_21,20180506_0839_56,4,66.09,82.70,95.51,512.49,513.67,515.64,581.73,596.37,608.00
47630.72,20180506_0839_56,66.09,515.64,581.73,0.0673,0.0028,0.0052,20180427_0819_21,20180506_0839_56,4,66.09,82.57,95.50,512.49,513.67,515.64,581.73,596.24,607.99
47690.26,20180506_0839_56,66.09,515.66,581.75,0.0515,0.0066,0.0000,20180427_0819_21,20180506_0839_56,4,66.09,82.57,95.50,512.49,513.67,515.66,581.75,596.24,607.99
47749.87,20180506_0839_56,66.09,515.66,581.75,0.0356,0.0063,0.0016,20180427_0819_21,20180506_0839_56,4,66.09,82.57,95.50,512.43,513.66,515.66,581.75,596.23,607.93
47809.56,20180506_0839_56,66.09,515.66,581.75,0.0197,0.0055,0.0027,20180427_0819_21,20180506_0839_56,4,66.09,82.54,95.49,512.43,513.66,515.66,581.75,596.21,607.92
47869.32,20180506_0839_56,66.09,515.65,581.74,0.0136,0.0028,0.0009,20180427_0819_21,20180506_0839_56,4,66.09,82.50,95.49,512.43,513.66,515.65,581.74,596.16,607.92
47929.16,20180506_0839_57,66.08,515.65,581.73,0.0227,0.0021,0.0007,20180427_0819_21,20180506_0839_57,4,66.08,82.50,95.49,512.52,513.68,515.65,581.73,596.18,608.01
