Frequency,Most_Recent_Date_Time,Most_Recent_Angle,Most_Recent_Current,Most_Recent_AngleAndCurrent,Most_Recent_AngleChange,Most_Recent_CurrentChange,Most_Recent_AngleAndCurrentChange,Aggregation_Date_Time_Start,Aggregation_Date_Time_End,Aggregation_Count,Min_Angle,Avg_Angle,Max_Angle,Min_Current,Avg_Current,Max_Current,Min_AngleAndCurrent,Avg_AngleAndCurrent,Max_AngleAndCurrent
47511.87,20180510_0744_30,69.05,510.16,579.21,0.4301,0.0363,0.0193,20180427_0819_20,20180510_0744_30,7,66.08,77.42,95.51,510.16,513.60,515.64,579.21,591.02,608.00
47571.26,20180510_0744_30,69.00,510.16,579.16,0.4572,0.0321,0.0263,20180427_0819_21,20180510_0744_30,7,66.09,77.41,95.51,510.16,513.60,515.64,579.16,591.01,608.00
47630.72,20180510_0744_30,69.00,510.16,579.16,0.4080,0.0285,0.0235,20180427_0819_21,20180510_0744_30,7,66.09,77.34,95.50,510.16,513.61,515.64,579.16,590.95,607.99
47690.26,20180510_0744_30,69.00,510.18,579.18,0.3587,0.0289,0.0173,20180427_0819_21,20180510_0744_30,7,66.09,77.34,95.50,510.18,513.61,515.66,579.18,590.95,607.99
47749.87,20180510_0744_30,68.85,510.18,579.03,0.5280,0.0252,0.0406,20180427_0819_21,20180510_0744_30,7,66.09,77.29,95.50,510.18,513.61,515.66,579.03,590.89,607.93
47809.56,20180510_0744_30,68.85,510.22,579.07,0.4677,0.0302,0.0290,20180427_0819_21,20180510_0744_30,7,66.09,77.27,95.49,510.22,513.61,515.66,579.07,590.88,607.92
47869.32,20180510_0744_30,68.63,510.22,578.85,0.7336,0.0270,0.0632,20180427_0819_21,20180510_0744_30,7,66.09,77.22,95.49,510.22,513.60,515.65,578.85,590.82,607.92
47929.16,20180510_0744_30,68.63,510.22,578.85,0.6615,0.0237,0.0575,20180427_0819_21,20180510_0744_30,7,66.08,77.16,95.49,510.22,513.61,515.65,578.85,590.77,608.01
47989.07,20180510_0744_30,68.63,510.25,578.88,0.5894,0.0270,0.0460,20180427_0819_21,20180510_0744_30,7,66.08,77.12,95.48,510.25,513.62,515.65,578.88,590.74,608.00
48049.06,20180510_0744_30,68.63,510.25,578.88,0.5406,0.0242,0.0428,20180427_0819_21,20180510_0744_30,7,66.08,77.11,95.48,510.25,513.62,515.64,578.88,590.74,608.00
48109.12,20180510_0744_30,68.51,510.25,578.76,0.6678,0.0214,0.0602,20180427_0819_21,20180510_0744_30,7,66.05,77.09,95.48,510.25,513.63,515.64,578.76,590.72,607.97
48169.26,20180510_0744_30,68.51,510.25,578.76,0.6101,0.0189,0.0555,20180427_0819_21,20180510_0744_30,7,66.05,76.94,95.06,510.25,513.62,515.64,578.76,590.56,607.55
48229.47,20180510_0744_31,68.51,510.22,578.73,0.5649,0.0106,0.0575,20180427_0819_21,20180510_0744_31,7,66.05,76.93,95.06,510.22,513.62,515.68,578.73,590.56,607.55
48289.76,20180510_0744_31,68.46,510.22,578.68,0.5930,0.0084,0.0627,20180427_0819_21,20180510_0744_31,7,66.03,76.92,95.06,510.22,513.63,515.68,578.68,590.55,607.55
48350.12,20180510_0744_31,68.46,510.22,578.68,0.5441,0.0072,0.0581,20180427_0819_22,20180510_0744_31,7,66.03,76.88,94.88,510.22,513.63,515.68,578.68,590.51,607.37
48410.56,20180510_0744_31,68.46,510.23,578.69,0.4988,0.0078,0.0521,20180427_0819_22,20180510_0744_31,7,66.03,76.83,94.88,510.23,513.63,515.66,578.69,590.46,607.38
48471.07,20180510_0744_31,68.45,510.23,578.68,0.4682,0.0065,0.0497,20180427_0819_22,20180510_0744_31,7,65.92,76.81,94.88,510.23,513.64,515.66,578.68,590.45,607.38
