Frequency,Most_Recent_Date_Time,Most_Recent_Angle,Most_Recent_Current,Most_Recent_AngleAndCurrent,Most_Recent_AngleChange,Most_Recent_CurrentChange,Most_Recent_AngleAndCurrentChange,Aggregation_Date_Time_Start,Aggregation_Date_Time_End,Aggregation_Count,Min_Angle,Avg_Angle,Max_Angle,Min_Current,Avg_Current,Max_Current,Min_AngleAndCurrent,Avg_AngleAndCurrent,Max_AngleAndCurrent
46166.18,20180509_0933_26,121.82,537.16,658.98,0.6555,0.0195,0.1052,20180425_0817_38,20180509_0933_26,10,105.81,125.87,149.37,532.75,535.74,537.57,642.77,661.61,682.12
46223.89,20180509_0933_26,121.82,537.16,658.98,0.5939,0.0182,0.0949,20180425_0817_38,20180509_0933_26,10,105.81,125.78,149.37,532.76,535.75,537.57,642.76,661.53,682.20
46281.67,20180509_0933_26,121.82,537.25,659.07,0.5377,0.0337,0.0719,20180425_0817_39,20180509_0933_26,10,105.77,125.78,149.38,532.76,535.76,537.61,642.72,661.54,682.21
46339.52,20180509_0933_26,121.34,537.25,658.59,0.8789,0.0315,0.1362,20180425_0817_39,20180509_0933_26,10,105.77,125.67,149.38,532.76,535.76,537.61,642.72,661.43,682.21
46397.44,20180509_0933_26,121.34,537.25,658.59,0.8027,0.0293,0.1240,20180425_0817_39,20180509_0933_26,10,105.77,125.66,149.38,532.75,535.76,537.61,642.73,661.41,682.13
46455.44,20180509_0933_26,121.34,537.34,658.68,0.7351,0.0438,0.0997,20180425_0817_39,20180509_0933_26,10,105.77,125.62,149.24,532.75,535.77,537.65,642.73,661.39,681.99
46513.51,20180509_0933_26,121.33,537.34,658.67,0.6758,0.0408,0.0912,20180425_0817_39,20180509_0933_26,10,105.77,125.59,149.24,532.75,535.77,537.65,642.73,661.37,681.99
46571.65,20180509_0933_26,121.33,537.34,658.67,0.6078,0.0379,0.0811,20180425_0817_39,20180509_0933_26,10,105.77,125.55,149.24,532.77,535.78,537.65,642.73,661.33,682.06
46629.86,20180509_0933_26,121.33,537.42,658.75,0.5563,0.0499,0.0618,20180425_0817_39,20180509_0933_26,10,105.76,125.50,148.88,532.77,535.78,537.59,642.72,661.29,681.70
46688.15,20180509_0933_26,121.33,537.42,658.75,0.5048,0.0462,0.0553,20180425_0817_39,20180509_0933_26,10,105.76,125.42,148.88,532.82,535.80,537.59,642.72,661.21,681.70
46746.51,20180509_0933_26,121.33,537.42,658.75,0.4533,0.0428,0.0486,20180425_0817_39,20180509_0933_26,10,105.76,125.36,148.88,532.85,535.81,537.59,642.72,661.18,681.85
46804.94,20180509_0933_27,121.33,537.46,658.79,0.4022,0.0468,0.0359,20180425_0817_39,20180509_0933_27,10,105.73,125.24,148.79,532.85,535.82,537.64,642.69,661.06,681.76
46863.45,20180509_0933_27,121.32,537.46,658.78,0.3594,0.0430,0.0311,20180425_0817_39,20180509_0933_27,10,105.73,125.21,148.79,532.90,535.82,537.64,642.69,661.03,681.73
46922.03,20180509_0933_27,121.32,537.46,658.78,0.3079,0.0394,0.0246,20180425_0817_39,20180509_0933_27,10,105.73,125.19,148.79,532.90,535.82,537.63,642.69,661.01,681.73
46980.68,20180509_0933_27,121.32,537.50,658.82,0.2621,0.0432,0.0131,20180425_0817_39,20180509_0933_27,10,105.62,125.11,148.73,532.90,535.82,537.63,642.58,660.94,681.67
47039.41,20180509_0933_27,121.09,537.50,658.59,0.4067,0.0392,0.0428,20180425_0817_40,20180509_0933_27,10,105.62,125.04,148.73,532.86,535.83,537.63,642.58,660.87,681.76
47098.21,20180509_0933_27,121.09,537.50,658.59,0.3514,0.0354,0.0357,20180425_0817_40,20180509_0933_27,10,105.62,125.03,148.73,532.86,535.83,537.63,642.58,660.87,681.76
