#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A7FEC1
#Date Time: 2018-11-30 13:32:30.339

Time (s),Math 1 (V)
-0.7675,-0.0354473
-0.76625,-0.0438804
-0.765,-0.0789226
-0.76375,-0.0756242
-0.7625,-0.0400101
-0.76125,-0.00977504
-0.76,0.0157361
-0.75875,0.0281548
-0.7575,0.0348578
-0.75625,0.0453115
-0.755,0.0810318
-0.75375,0.0757175
-0.7525,0.034037
-0.75125,0.00649603
-0.75,-0.0163209
-0.74875,-0.0277294
-0.7475,-0.0351059
-0.74625,-0.0438804
-0.745,-0.0785858
-0.74375,-0.075961
-0.7425,-0.0403469
-0.74125,-0.00943365
-0.74,0.0157361
-0.73875,0.0281548
-0.7375,0.0348578
-0.73625,0.0453161
-0.735,0.0810318
-0.73375,0.0760542
-0.7325,0.034037
-0.73125,0.00716956
-0.73,-0.0163209
-0.72875,-0.0277294
-0.7275,-0.0351059
-0.72625,-0.0438804
-0.725,-0.0785858
-0.72375,-0.0762977
-0.7225,-0.0406836
-0.72125,-0.0101072
-0.72,0.0153993
-0.71875,0.0281548
-0.7175,0.0348578
-0.71625,0.0446379
-0.715,0.0810318
-0.71375,0.0757129
-0.7125,0.0343737
-0.71125,0.00716956
-0.71,-0.0163209
-0.70875,-0.0277294
-0.7075,-0.0347692
-0.70625,-0.0435436
-0.705,-0.0785858
-0.70375,-0.0766345
-0.7025,-0.040679
-0.70125,-0.0101072
-0.7,0.0153993
-0.69875,0.0281548
-0.6975,0.0348578
-0.69625,0.0446379
-0.695,0.0806951
-0.69375,0.0760496
-0.6925,0.0343691
-0.69125,0.00716494
-0.69,-0.0159842
-0.68875,-0.0277294
-0.6875,-0.0351106
-0.68625,-0.0435436
-0.685,-0.078249
-0.68375,-0.0769713
-0.6825,-0.0413572
-0.68125,-0.010444
-0.68,0.0150625
-0.67875,0.0278181
-0.6775,0.0348578
-0.67625,0.0443012
-0.675,0.0806951
-0.67375,0.0767232
-0.6725,0.0343691
-0.67125,0.00716494
-0.67,-0.0159842
-0.66875,-0.0277294
-0.6675,-0.0351106
-0.66625,-0.0432068
-0.665,-0.078249
-0.66375,-0.077308
-0.6625,-0.0410158
-0.66125,-0.0111175
-0.66,0.0154039
-0.65875,0.0278181
-0.6575,0.0348578
-0.65625,0.0443012
-0.655,0.0803583
-0.65375,0.0767232
-0.6525,0.0350473
-0.65125,0.00783847
-0.65,-0.0156474
-0.64875,-0.0273927
-0.6475,-0.0351106
-0.64625,-0.0428701
-0.645,-0.0779123
-0.64375,-0.0776448
-0.6425,-0.0413526
-0.64125,-0.0111175
-0.64,0.0154039
-0.63875,0.0278181
-0.6375,0.0345211
-0.63625,0.0439644
-0.635,0.0803583
-0.63375,0.0770599
-0.6325,0.0350426
-0.63125,0.00783847
-0.63,-0.0156474
-0.62875,-0.0273927
-0.6275,-0.0347692
-0.62625,-0.0428701
-0.625,-0.0779123
-0.62375,-0.0773034
-0.6225,-0.0416893
-0.62125,-0.0111129
-0.62,0.0150671
-0.61875,0.0278181
-0.6175,0.0345211
-0.61625,0.0436276
-0.615,0.0800215
-0.61375,0.0770553
-0.6125,0.0353794
-0.61125,0.00783847
-0.61,-0.0159888
-0.60875,-0.0273927
-0.6075,-0.0347738
-0.60625,-0.0428701
-0.605,-0.0779123
-0.60375,-0.0776402
-0.6025,-0.0420261
-0.60125,-0.0114496
-0.6,0.0150671
-0.59875,0.0274813
-0.5975,0.0345211
-0.59625,0.0436276
-0.595,0.0796848
-0.59375,0.0773921
-0.5925,0.0357162
-0.59125,0.00783385
-0.59,-0.015652
-0.58875,-0.0273927
-0.5875,-0.0347738
-0.58625,-0.0425333
-0.585,-0.0775755
-0.58375,-0.0779769
-0.5825,-0.0420261
-0.58125,-0.0117864
-0.58,0.0147304
-0.57875,0.0274813
-0.5775,0.0345211
-0.57625,0.0436276
-0.575,0.0796801
-0.57375,0.0777288
-0.5725,0.0357162
-0.57125,0.00817062
-0.57,-0.015652
-0.56875,-0.0273927
-0.5675,-0.0347738
-0.56625,-0.0425333
-0.565,-0.0772387
-0.56375,-0.0783137
-0.5625,-0.0426996
-0.56125,-0.0121232
-0.56,0.0143936
-0.55875,0.0274813
-0.5575,0.0345211
-0.55625,0.0432909
-0.555,0.0793434
-0.55375,0.0780656
-0.5525,0.0360529
-0.55125,0.00850739
-0.55,-0.0153153
-0.54875,-0.0273973
-0.5475,-0.0347738
-0.54625,-0.0425333
-0.545,-0.0772387
-0.54375,-0.0786505
-0.5425,-0.0426996
-0.54125,-0.0121232
-0.54,0.0143936
-0.53875,0.0271445
-0.5375,0.0345211
-0.53625,0.0429541
-0.535,0.079348
-0.53375,0.0784024
-0.5325,0.0363897
-0.53125,0.00884415
-0.53,-0.0153153
-0.52875,-0.0273973
-0.5275,-0.0347738
-0.52625,-0.0421965
-0.525,-0.0765652
-0.52375,-0.0789872
-0.5225,-0.0430364
-0.52125,-0.0124599
-0.52,0.0140568
-0.51875,0.0274859
-0.5175,0.0341843
-0.51625,0.0429541
-0.515,0.0786698
-0.51375,0.0787391
-0.5125,0.0363897
-0.51125,0.00884415
-0.51,-0.0149785
-0.50875,-0.0273973
-0.5075,-0.034437
-0.50625,-0.0421965
-0.505,-0.0765652
-0.50375,-0.0789872
-0.5025,-0.0433732
-0.50125,-0.0127967
-0.5,0.0140568
-0.49875,0.0271445
-0.4975,0.0341843
-0.49625,0.0426173
-0.495,0.0783331
-0.49375,0.0787345
-0.4925,0.0367219
-0.49125,0.0091763
-0.49,-0.0149785
-0.48875,-0.0273973
-0.4875,-0.0347738
-0.48625,-0.0418598
-0.485,-0.0762284
-0.48375,-0.0789826
-0.4825,-0.0433732
-0.48125,-0.0127921
-0.48,0.0137201
-0.47875,0.0271492
-0.4775,0.0341843
-0.47625,0.0426173
-0.475,0.0783331
-0.47375,0.0790713
-0.4725,0.0370632
-0.47125,0.00951307
-0.47,-0.0146417
-0.46875,-0.0270559
-0.4675,-0.034437
-0.46625,-0.0418598
-0.465,-0.0762284
-0.46375,-0.0793194
-0.4625,-0.0437099
-0.46125,-0.0131288
-0.46,0.0137201
-0.45875,0.0268078
-0.4575,0.0341843
-0.45625,0.0422806
-0.455,0.0779963
-0.45375,0.079408
-0.4525,0.0370586
-0.45125,0.00951307
-0.45,-0.0149831
-0.44875,-0.0273973
-0.4475,-0.034437
-0.44625,-0.0418598
-0.445,-0.0758917
-0.44375,-0.0793194
-0.4425,-0.0440467
-0.44125,-0.0134656
-0.44,0.0137201
-0.43875,0.0268078
-0.4375,0.0338475
-0.43625,0.0422806
-0.435,0.0779963
-0.43375,0.0797448
-0.4325,0.0373954
-0.43125,0.00984983
-0.43,-0.0146417
-0.42875,-0.0270605
-0.4275,-0.034437
-0.42625,-0.041523
-0.425,-0.0758917
-0.42375,-0.0796562
-0.4225,-0.0443835
-0.42125,-0.0138024
-0.42,0.0133833
-0.41875,0.0268078
-0.4175,0.0338475
-0.41625,0.0419438
-0.415,0.0776595
-0.41375,0.0797448
-0.4125,0.0377322
-0.41125,0.00984521
-0.41,-0.014305
-0.40875,-0.0270605
-0.4075,-0.0341003
-0.40625,-0.0411816
-0.405,-0.0752135
-0.40375,-0.0796515
-0.4025,-0.0443835
-0.40125,-0.0141391
-0.4,0.0133879
-0.39875,0.0268124
-0.3975,0.0338475
-0.39625,0.0419438
-0.395,0.0776595
-0.39375,0.0797402
-0.3925,0.0380689
-0.39125,0.010182
-0.39,-0.014305
-0.38875,-0.0267191
-0.3875,-0.0341003
-0.38625,-0.041523
-0.385,-0.0748767
-0.38375,-0.0799883
-0.3825,-0.0447156
-0.38125,-0.0141345
-0.38,0.0133879
-0.37875,0.0271492
-0.3775,0.0341889
-0.37625,0.041607
-0.375,0.0773228
-0.37375,0.080077
-0.3725,0.0380689
-0.37125,0.010182
-0.37,-0.0143096
-0.36875,-0.0267237
-0.3675,-0.0337635
-0.36625,-0.0411816
-0.365,-0.0748767
-0.36375,-0.0799883
-0.3625,-0.0447156
-0.36125,-0.0141345
-0.36,0.0133879
-0.35875,0.0268124
-0.3575,0.0338475
-0.35625,0.041607
-0.355,0.0773228
-0.35375,0.0804137
-0.3525,0.0384057
-0.35125,0.0105187
-0.35,-0.0139728
-0.34875,-0.0263824
-0.3475,-0.0337635
-0.34625,-0.0411862
-0.345,-0.0748767
-0.34375,-0.0803251
-0.3425,-0.0450524
-0.34125,-0.0144713
-0.34,0.0130512
-0.33875,0.0268124
-0.3375,0.0341889
-0.33625,0.041607
-0.335,0.0773228
-0.33375,0.0807505
-0.3325,0.0387425
-0.33125,0.0108555
-0.33,-0.0139728
-0.32875,-0.0267237
-0.3275,-0.0337635
-0.32625,-0.0408448
-0.325,-0.0742032
-0.32375,-0.0806618
-0.3225,-0.0457259
-0.32125,-0.0144713
-0.32,0.0130512
-0.31875,0.0264756
-0.3175,0.0338521
-0.31625,0.0412703
-0.315,0.0766492
-0.31375,0.0810873
-0.3125,0.0390792
-0.31125,0.0111923
-0.31,-0.0139728
-0.30875,-0.0267237
-0.3075,-0.0337635
-0.30625,-0.0408448
-0.305,-0.0742032
-0.30375,-0.0809986
-0.3025,-0.0457259
-0.30125,-0.0151448
-0.3,0.0127144
-0.29875,0.0264756
-0.2975,0.0338521
-0.29625,0.0412703
-0.295,0.0766492
-0.29375,0.0810873
-0.2925,0.039416
-0.29125,0.011529
-0.29,-0.0139728
-0.28875,-0.0267237
-0.2875,-0.0337635
-0.28625,-0.0405081
-0.285,-0.0738664
-0.28375,-0.0806572
-0.2825,-0.0457259
-0.28125,-0.0151448
-0.28,0.012719
-0.27875,0.0264756
-0.2775,0.0338521
-0.27625,0.0412703
-0.275,0.0763125
-0.27375,0.081424
-0.2725,0.0397528
-0.27125,0.011529
-0.27,-0.0132993
-0.26875,-0.0260456
-0.2675,-0.0334267
-0.26625,-0.0405081
-0.265,-0.0735297
-0.26375,-0.080994
-0.2625,-0.0457213
-0.26125,-0.015477
-0.26,0.012719
-0.25875,0.0264756
-0.2575,0.0335154
-0.25625,0.0405967
-0.255,0.0766492
-0.25375,0.0817608
-0.2525,0.0397528
-0.25125,0.0118658
-0.25,-0.0132993
-0.24875,-0.026387
-0.2475,-0.0334267
-0.24625,-0.0401713
-0.245,-0.0738664
-0.24375,-0.080994
-0.2425,-0.0463994
-0.24125,-0.0158137
-0.24,0.0123823
-0.23875,0.0264756
-0.2375,0.0335154
-0.23625,0.0409335
-0.235,0.0763125
-0.23375,0.0814194
-0.2325,0.0400895
-0.23125,0.0118658
-0.23,-0.0132993
-0.22875,-0.0267237
-0.2275,-0.0337681
-0.22625,-0.0401713
-0.225,-0.0731929
-0.22375,-0.0813308
-0.2225,-0.0467362
-0.22125,-0.0158137
-0.22,0.0120455
-0.21875,0.0264756
-0.2175,0.0338568
-0.21625,0.0405967
-0.215,0.0759757
-0.21375,0.0817562
-0.2125,0.0404263
-0.21125,0.0118612
-0.21,-0.0129625
-0.20875,-0.026387
-0.2075,-0.0334267
-0.20625,-0.0401713
-0.205,-0.0728561
-0.20375,-0.0813308
-0.2025,-0.0463948
-0.20125,-0.0161505
-0.2,0.0120455
-0.19875,0.0264756
-0.1975,0.0335154
-0.19625,0.04026
-0.195,0.0756389
-0.19375,0.0820929
-0.1925,0.0410998
-0.19125,0.012198
-0.19,-0.0129625
-0.18875,-0.026387
-0.1875,-0.0334313
-0.18625,-0.0401713
-0.185,-0.0728561
-0.18375,-0.0816675
-0.1825,-0.0467316
-0.18125,-0.0161505
-0.18,0.0117087
-0.17875,0.0264756
-0.1775,0.0331786
-0.17625,0.04026
-0.175,0.0753022
-0.17375,0.0824297
-0.1725,0.0407584
-0.17125,0.0125347
-0.17,-0.0129671
-0.16875,-0.0260502
-0.1675,-0.0334313
-0.16625,-0.0401713
-0.165,-0.0725194
-0.16375,-0.0816675
-0.1625,-0.0474051
-0.16125,-0.016824
-0.16,0.0117087
-0.15875,0.0261389
-0.1575,0.0328418
-0.15625,0.0399186
-0.155,0.0749654
-0.15375,0.0824297
-0.1525,0.0414366
-0.15125,0.0128715
-0.15,-0.0126304
-0.14875,-0.0260502
-0.1475,-0.0334313
-0.14625,-0.0401713
-0.145,-0.0725194
-0.14375,-0.0819997
-0.1425,-0.0477419
-0.14125,-0.0174976
-0.14,0.011372
-0.13875,0.0261389
-0.1375,0.0331832
-0.13625,0.0399186
-0.135,0.0749654
-0.13375,0.0824251
-0.1325,0.041432
-0.13125,0.0125301
-0.13,-0.0126304
-0.12875,-0.0260502
-0.1275,-0.0330946
-0.12625,-0.0398345
-0.125,-0.0721826
-0.12375,-0.0816629
-0.1225,-0.0477419
-0.12125,-0.0171562
-0.12,0.011372
-0.11875,0.0261389
-0.1175,0.0328418
-0.11625,0.0399186
-0.115,0.0746286
-0.11375,0.0824251
-0.1125,0.0417687
-0.11125,0.0128669
-0.11,-0.0122936
-0.10875,-0.0260502
-0.1075,-0.0330946
-0.10625,-0.0394978
-0.105,-0.0715045
-0.10375,-0.0823364
-0.1025,-0.0480786
-0.10125,-0.0174929
-0.1,0.0110352
-0.09875,0.0261389
-0.0975,0.0331832
-0.09625,0.0399186
-0.095,0.0742919
-0.09375,0.0827619
-0.0925,0.0424423
-0.09125,0.0132036
-0.09,-0.0119568
-0.08875,-0.0260502
-0.0875,-0.0330946
-0.08625,-0.0398345
-0.085,-0.0715091
-0.08375,-0.0823364
-0.0825,-0.0484154
-0.08125,-0.0178297
-0.08,0.0106984
-0.07875,0.0261389
-0.0775,0.0331832
-0.07625,0.0395818
-0.075,0.0739505
-0.07375,0.0830986
-0.0725,0.0424423
-0.07125,0.0135404
-0.07,-0.0119568
-0.06875,-0.0257134
-0.0675,-0.0327578
-0.06625,-0.0394978
-0.065,-0.0711723
-0.06375,-0.0823364
-0.0625,-0.0487522
-0.06125,-0.0181665
-0.06,0.0106984
-0.05875,0.0258021
-0.0575,0.0331832
-0.05625,0.0395818
-0.055,0.0736137
-0.05375,0.0830986
-0.0525,0.0424423
-0.05125,0.0138772
-0.05,-0.0116201
-0.04875,-0.0260502
-0.0475,-0.0327578
-0.04625,-0.039161
-0.045,-0.0708309
-0.04375,-0.08301
-0.0425,-0.0490889
-0.04125,-0.0181665
-0.04,0.010703
-0.03875,0.0258021
-0.0375,0.0331832
-0.03625,0.039245
-0.035,0.0732769
-0.03375,0.0834354
-0.0325,0.042779
-0.03125,0.0135358
-0.03,-0.0119615
-0.02875,-0.0260548
-0.0275,-0.0327578
-0.02625,-0.0394978
-0.025,-0.0708355
-0.02375,-0.0826732
-0.0225,-0.0490889
-0.02125,-0.0185032
-0.02,0.010703
-0.01875,0.0258021
-0.0175,0.0328465
-0.01625,0.0389083
-0.015,0.0729402
-0.01375,0.0837675
-0.0125,0.0431158
-0.01125,0.0142139
-0.01,-0.0116247
-0.00875,-0.0257134
-0.0075,-0.0327578
-0.00625,-0.0391564
-0.005,-0.0698206
-0.00375,-0.0823318
-0.0025,-0.0490843
-0.00125,-0.01884
0,0.0103663
0.00125,0.0254653
0.0025,0.0328465
0.00375,0.039245
0.005,0.0729402
0.00625,0.0837675
0.0075,0.0434526
0.00875,0.0142093
0.01,-0.0112879
0.01125,-0.0257134
0.0125,-0.0327578
0.01375,-0.039161
0.015,-0.070162
0.01625,-0.0830053
0.0175,-0.0497625
0.01875,-0.0188354
0.02,0.0100295
0.02125,0.0254653
0.0225,0.0325097
0.02375,0.039245
0.025,0.0722666
0.02625,0.0837675
0.0275,0.0434479
0.02875,0.0145461
0.03,-0.0112879
0.03125,-0.0257134
0.0325,-0.0327624
0.03375,-0.039161
0.035,-0.070162
0.03625,-0.0830053
0.0375,-0.0500992
0.03875,-0.0191722
0.04,0.00969274
0.04125,0.0254653
0.0425,0.0325097
0.04375,0.0389083
0.045,0.0722666
0.04625,0.0841043
0.0475,0.0441215
0.04875,0.0145461
0.05,-0.0109512
0.05125,-0.0257134
0.0525,-0.032421
0.05375,-0.0388196
0.055,-0.0694839
0.05625,-0.0830053
0.0575,-0.0500946
0.05875,-0.0195089
0.06,0.00969274
0.06125,0.0254699
0.0625,0.0328511
0.06375,0.0389083
0.065,0.0719299
0.06625,0.0844411
0.0675,0.0441215
0.06875,0.0148828
0.07,-0.0109512
0.07125,-0.0260548
0.0725,-0.0327624
0.07375,-0.0388242
0.075,-0.0688103
0.07625,-0.0833421
0.0775,-0.0500946
0.07875,-0.0198457
0.08,0.00935597
0.08125,0.0251286
0.0825,0.0325097
0.08375,0.0389083
0.085,0.0715931
0.08625,0.0844411
0.0875,0.0444582
0.08875,0.0152196
0.09,-0.0106144
0.09125,-0.0253767
0.0925,-0.0324257
0.09375,-0.0388196
0.095,-0.0688103
0.09625,-0.0836789
0.0975,-0.0504314
0.09875,-0.0198457
0.1,0.00901921
0.10125,0.0258067
0.1025,0.0325097
0.10375,0.0385715
0.105,0.0712563
0.10625,0.0844364
0.1075,0.044795
0.10875,0.0155564
0.11,-0.010619
0.11125,-0.0257181
0.1125,-0.0324257
0.11375,-0.0388196
0.115,-0.0684736
0.11625,-0.0833375
0.1175,-0.0507682
0.11875,-0.0201825
0.12,0.00936059
0.12125,0.0254699
0.1225,0.0328511
0.12375,0.0385715
0.125,0.0712563
0.12625,0.0847732
0.1275,0.0451318
0.12875,0.0158931
0.13,-0.0102776
0.13125,-0.0257181
0.1325,-0.0324257
0.13375,-0.0384828
0.135,-0.0681368
0.13625,-0.0836743
0.1375,-0.0511049
0.13875,-0.0198411
0.14,0.00902383
0.14125,0.0254699
0.1425,0.0325097
0.14375,0.0385715
0.145,0.0709196
0.14625,0.0847732
0.1475,0.0454685
0.14875,0.0155518
0.15,-0.00994547
0.15125,-0.0253813
0.1525,-0.0320889
0.15375,-0.0388196
0.155,-0.0678
0.15625,-0.0836743
0.1575,-0.0514417
0.15875,-0.0205146
0.16,0.00868706
0.16125,0.0254699
0.1625,0.0325143
0.16375,0.0382347
0.165,0.0705828
0.16625,0.0854467
0.1675,0.0458053
0.16875,0.0158885
0.17,-0.00994547
0.17125,-0.0253813
0.1725,-0.0324257
0.17375,-0.0388196
0.175,-0.0674633
0.17625,-0.0836743
0.1775,-0.0517785
0.17875,-0.0205146
0.18,0.00868706
0.18125,0.0251332
0.1825,0.0325143
0.18375,0.0378933
0.185,0.070246
0.18625,0.08511
0.1875,0.0461421
0.18875,0.0158885
0.19,-0.00994547
0.19125,-0.0253813
0.1925,-0.0320889
0.19375,-0.0384828
0.195,-0.0671265
0.19625,-0.0843478
0.1975,-0.0521152
0.19875,-0.0208514
0.2,0.00835029
0.20125,0.0251332
0.2025,0.0325143
0.20375,0.0382347
0.205,0.0699093
0.20625,0.08511
0.2075,0.0464788
0.20875,0.0165621
0.21,-0.00960871
0.21125,-0.0250445
0.2125,-0.0320889
0.21375,-0.0384828
0.215,-0.0667897
0.21625,-0.0843478
0.2175,-0.0517738
0.21875,-0.0211881
0.22,0.00835029
0.22125,0.0251332
0.2225,0.0325143
0.22375,0.0382347
0.225,0.0695725
0.22625,0.0854421
0.2275,0.0464742
0.22875,0.0165621
0.23,-0.00960871
0.23125,-0.0250445
0.2325,-0.0320889
0.23375,-0.0384828
0.235,-0.066453
0.23625,-0.0843478
0.2375,-0.0524474
0.23875,-0.0215249
0.24,0.00801815
0.24125,0.0247964
0.2425,0.0321776
0.24375,0.0382347
0.245,0.0695725
0.24625,0.0854421
0.2475,0.046811
0.24875,0.0168988
0.25,-0.00927194
0.25125,-0.0250445
0.2525,-0.0320889
0.25375,-0.0384828
0.255,-0.066453
0.25625,-0.0843432
0.2575,-0.0527841
0.25875,-0.0215249
0.26,0.00801815
0.26125,0.0247964
0.2625,0.0321776
0.26375,0.0382347
0.265,0.0692357
0.26625,0.0854421
0.2675,0.0471478
0.26875,0.0168988
0.27,-0.00893517
0.27125,-0.0247078
0.2725,-0.0320889
0.27375,-0.0384828
0.275,-0.0661162
0.27625,-0.0843432
0.2775,-0.0527841
0.27875,-0.0221984
0.28,0.00768138
0.28125,0.0247964
0.2825,0.0321776
0.28375,0.037898
0.285,0.0685622
0.28625,0.0857789
0.2875,0.0474845
0.28875,0.0172356
0.29,-0.00927656
0.29125,-0.0247078
0.2925,-0.0317521
0.29375,-0.0384828
0.295,-0.0654427
0.29625,-0.0843432
0.2975,-0.0534577
0.29875,-0.0221984
0.3,0.00734461
0.30125,0.0244596
0.3025,0.0318408
0.30375,0.0382347
0.305,0.0685622
0.30625,0.0857789
0.3075,0.0478213
0.30875,0.0175724
0.31,-0.00927656
0.31125,-0.0247078
0.3125,-0.0317521
0.31375,-0.0384828
0.315,-0.0647691
0.31625,-0.0843432
0.3175,-0.0537944
0.31875,-0.022872
0.32,0.00700785
0.32125,0.0241229
0.3225,0.0318408
0.32375,0.0375566
0.325,0.0678887
0.32625,0.0857789
0.3275,0.0484948
0.32875,0.0175677
0.33,-0.00893979
0.33125,-0.0247124
0.3325,-0.0320935
0.33375,-0.0384828
0.335,-0.0651059
0.33625,-0.0843432
0.3375,-0.0541312
0.33875,-0.0232087
0.34,0.00700785
0.34125,0.0244596
0.3425,0.031504
0.34375,0.0375566
0.345,0.0675519
0.34625,0.0861157
0.3475,0.0488316
0.34875,0.0175677
0.35,-0.00860303
0.35125,-0.0247124
0.3525,-0.0317521
0.35375,-0.0384828
0.355,-0.0644324
0.35625,-0.0843432
0.3575,-0.0541312
0.35875,-0.0228674
0.36,0.00667108
0.36125,0.0237861
0.3625,0.031504
0.36375,0.0375566
0.365,0.0672105
0.36625,0.0857789
0.3675,0.0491684
0.36875,0.0179045
0.37,-0.00860303
0.37125,-0.0247124
0.3725,-0.0320935
0.37375,-0.0381461
0.375,-0.0640956
0.37625,-0.0850167
0.3775,-0.054468
0.37875,-0.0232041
0.38,0.00633431
0.38125,0.0241229
0.3825,0.031504
0.38375,0.0375566
0.385,0.0668738
0.38625,0.0857743
0.3875,0.048827
0.38875,0.0179045
0.39,-0.00792949
0.39125,-0.0243756
0.3925,-0.0317568
0.39375,-0.0384828
0.395,-0.0640956
0.39625,-0.0850167
0.3975,-0.054468
0.39875,-0.0235409
0.4,0.00599755
0.40125,0.0241229
0.4025,0.031504
0.40375,0.0372198
0.405,0.0662002
0.40625,0.0864478
0.4075,0.0498419
0.40875,0.0182413
0.41,-0.00792949
0.41125,-0.0243756
0.4125,-0.0317521
0.41375,-0.0384828
0.415,-0.0637588
0.41625,-0.0850121
0.4175,-0.0551415
0.41875,-0.0235409
0.42,0.00633894
0.42125,0.0237861
0.4225,0.031504
0.42375,0.0375566
0.425,0.0665416
0.42625,0.086111
0.4275,0.0495005
0.42875,0.0182367
0.43,-0.00792949
0.43125,-0.0243756
0.4325,-0.0317568
0.43375,-0.0381461
0.435,-0.0634221
0.43625,-0.0853489
0.4375,-0.0551369
0.43875,-0.0238777
0.44,0.00600217
0.44125,0.0241275
0.4425,0.031504
0.44375,0.0378933
0.445,0.0655267
0.44625,0.086111
0.4475,0.050174
0.44875,0.0182367
0.45,-0.00793411
0.45125,-0.0240388
0.4525,-0.0317568
0.45375,-0.0384828
0.455,-0.0630853
0.45625,-0.0853489
0.4575,-0.0551369
0.45875,-0.0242144
0.46,0.00600217
0.46125,0.0241275
0.4625,0.031504
0.46375,0.0375566
0.465,0.0655267
0.46625,0.0867846
0.4675,0.050174
0.46875,0.0185734
0.47,-0.00759735
0.47125,-0.0240388
0.4725,-0.0317568
0.47375,-0.0384828
0.475,-0.0627485
0.47625,-0.0850121
0.4775,-0.0558104
0.47875,-0.0242098
0.48,0.0056654
0.48125,0.0237907
0.4825,0.031504
0.48375,0.0375566
0.485,0.0651899
0.48625,0.0864478
0.4875,0.0508476
0.48875,0.0189102
0.49,-0.00759735
0.49125,-0.0240388
0.4925,-0.03142
0.49375,-0.0381461
0.495,-0.0624118
0.49625,-0.0853489
0.4975,-0.0561472
0.49875,-0.0245466
0.5,0.0056654
0.50125,0.0237907
0.5025,0.031504
0.50375,0.0375566
0.505,0.0648532
0.50625,0.0864478
0.5075,0.0511843
0.50875,0.0189102
0.51,-0.00726058
0.51125,-0.0237021
0.5125,-0.03142
0.51375,-0.0381461
0.515,-0.062075
0.51625,-0.0853489
0.5175,-0.0561472
0.51875,-0.0245466
0.52,0.00532864
0.52125,0.0237907
0.5225,0.0315086
0.52375,0.0375566
0.525,0.0645164
0.52625,0.0864432
0.5275,0.0515211
0.52875,0.019247
0.53,-0.00692381
0.53125,-0.0237021
0.5325,-0.03142
0.53375,-0.0381461
0.535,-0.0617382
0.53625,-0.0853489
0.5375,-0.0568207
0.53875,-0.0248833
0.54,0.00499187
0.54125,0.023454
0.5425,0.0315086
0.54375,0.0378933
0.545,0.0645164
0.54625,0.0864432
0.5475,0.0518533
0.54875,0.0195837
0.55,-0.00692381
0.55125,-0.0237021
0.5525,-0.03142
0.55375,-0.0381461
0.555,-0.0614015
0.55625,-0.0856856
0.5575,-0.0571575
0.55875,-0.0252201
0.56,0.00499187
0.56125,0.0231172
0.5625,0.0315086
0.56375,0.0375566
0.565,0.0638429
0.56625,0.0864432
0.5675,0.05219
0.56875,0.0199205
0.57,-0.00658705
0.57125,-0.0233653
0.5725,-0.03142
0.57375,-0.0378047
0.575,-0.0614015
0.57625,-0.0853489
0.5775,-0.0574942
0.57875,-0.0255569
0.58,0.0046551
0.58125,0.0231172
0.5825,0.0315086
0.58375,0.0375566
0.585,0.0635061
0.58625,0.08678
0.5875,0.0525268
0.58875,0.0199205
0.59,-0.00659167
0.59125,-0.0237067
0.5925,-0.0310832
0.59375,-0.0378047
0.595,-0.0607279
0.59625,-0.0853489
0.5975,-0.0574896
0.59875,-0.0255569
0.6,0.00465972
0.60125,0.0231172
0.6025,0.0315086
0.60375,0.0372152
0.605,0.0635061
0.60625,0.0864432
0.6075,0.0532003
0.60875,0.0199159
0.61,-0.00659167
0.61125,-0.0233653
0.6125,-0.0310832
0.61375,-0.0381461
0.615,-0.0607279
0.61625,-0.0853442
0.6175,-0.0578264
0.61875,-0.0258936
0.62,0.00465972
0.62125,0.0227804
0.6225,0.0311719
0.62375,0.0375566
0.625,0.0628326
0.62625,0.08678
0.6275,0.0535371
0.62875,0.0202526
0.63,-0.0062549
0.63125,-0.0233699
0.6325,-0.0310832
0.63375,-0.0381415
0.635,-0.0603912
0.63625,-0.0853442
0.6375,-0.0581632
0.63875,-0.0262304
0.64,0.00432296
0.64125,0.0227804
0.6425,0.0311719
0.64375,0.0372198
0.645,0.0624958
0.64625,0.0871167
0.6475,0.0538739
0.64875,0.0205894
0.65,-0.00591813
0.65125,-0.0233699
0.6525,-0.0310832
0.65375,-0.0378047
0.655,-0.0600544
0.65625,-0.0850075
0.6575,-0.0584999
0.65875,-0.0262258
0.66,0.00432296
0.66125,0.0227804
0.6625,0.0311719
0.66375,0.0372152
0.665,0.062159
0.66625,0.08678
0.6675,0.0542106
0.66875,0.0205894
0.67,-0.00591813
0.67125,-0.0233699
0.6725,-0.0310832
0.67375,-0.0378047
0.675,-0.0597176
0.67625,-0.0853442
0.6775,-0.0588367
0.67875,-0.0262258
0.68,0.00398619
0.68125,0.0227851
0.6825,0.0311719
0.68375,0.0375566
0.685,0.0618223
0.68625,0.0864432
0.6875,0.0545474
0.68875,0.0209262
0.69,-0.00558137
0.69125,-0.0230332
0.6925,-0.0307465
0.69375,-0.0381415
0.695,-0.0593762
0.69625,-0.0853442
0.6975,-0.0591735
0.69875,-0.0268993
0.7,0.00364942
0.70125,0.0227851
0.7025,0.0308351
0.70375,0.0372198
0.705,0.0614855
0.70625,0.08678
0.7075,0.0548795
0.70875,0.0212629
0.71,-0.0052446
0.71125,-0.0230332
0.7125,-0.0307465
0.71375,-0.0378047
0.715,-0.0590441
0.71625,-0.0853442
0.7175,-0.0591688
0.71875,-0.0268993
