Frequency,Most_Recent_Date_Time,Most_Recent_Angle,Most_Recent_Current,Most_Recent_AngleAndCurrent,Most_Recent_AngleChange,Most_Recent_CurrentChange,Most_Recent_AngleAndCurrentChange,Aggregation_Date_Time_Start,Aggregation_Date_Time_End,Aggregation_Count,Min_Angle,Avg_Angle,Max_Angle,Min_Current,Avg_Current,Max_Current,Min_AngleAndCurrent,Avg_AngleAndCurrent,Max_AngleAndCurrent
47157.08,20180507_1656_39,96.78,499.33,596.11,0.0754,0.0183,0.0276,20180425_0817_40,20180507_1656_39,8,96.78,121.89,148.20,499.33,530.90,537.64,596.11,652.79,681.23
47216.03,20180507_1656_39,96.78,499.30,596.08,0.0594,0.0106,0.0185,20180425_0817_40,20180507_1656_39,8,96.78,121.83,148.20,499.30,530.91,537.64,596.08,652.74,681.23
47275.05,20180507_1656_39,96.84,499.30,596.14,0.1053,0.0092,0.0248,20180425_0817_40,20180507_1656_39,8,96.84,121.83,148.20,499.30,530.91,537.64,596.14,652.74,681.30
47334.14,20180507_1656_39,96.84,499.30,596.14,0.0862,0.0081,0.0208,20180425_0817_40,20180507_1656_39,8,96.84,121.72,148.15,499.30,530.91,537.62,596.14,652.63,681.25
47393.31,20180507_1656_39,96.84,499.30,596.14,0.0790,0.0070,0.0187,20180425_0817_40,20180507_1656_39,8,96.84,121.65,148.15,499.30,530.91,537.62,596.14,652.56,681.30
47452.55,20180507_1656_39,96.84,499.35,596.19,0.0718,0.0159,0.0250,20180425_0817_40,20180507_1656_39,8,96.84,121.57,148.11,499.35,530.92,537.66,596.19,652.50,681.26
47511.87,20180507_1656_39,97.02,499.35,596.37,0.2499,0.0143,0.0526,20180425_0817_40,20180507_1656_39,8,97.02,121.51,148.11,499.35,530.92,537.66,596.37,652.44,681.26
47571.26,20180507_1656_39,97.02,499.35,596.37,0.2335,0.0129,0.0488,20180425_0817_40,20180507_1656_39,8,97.02,121.51,148.11,499.35,530.96,537.66,596.37,652.47,681.46
47630.72,20180507_1656_39,97.02,499.35,596.37,0.2195,0.0115,0.0454,20180425_0817_40,20180507_1656_39,8,97.02,121.50,148.02,499.35,530.96,537.66,596.37,652.46,681.37
47690.26,20180507_1656_40,97.27,499.35,596.62,0.4621,0.0101,0.0838,20180425_0817_40,20180507_1656_40,8,97.27,121.53,148.02,499.35,530.96,537.62,596.62,652.49,681.37
47749.87,20180507_1656_40,97.27,499.35,596.62,0.4354,0.0090,0.0785,20180425_0817_40,20180507_1656_40,8,97.27,121.47,148.02,499.35,530.95,537.62,596.62,652.41,681.36
47809.56,20180507_1656_40,97.27,499.38,596.65,0.4092,0.0139,0.0784,20180425_0817_40,20180507_1656_40,8,97.27,121.42,147.68,499.38,530.95,537.64,596.65,652.38,681.02
47869.32,20180507_1656_40,97.38,499.38,596.76,0.4955,0.0125,0.0913,20180425_0817_41,20180507_1656_40,8,97.38,121.33,147.68,499.38,530.95,537.64,596.76,652.28,681.02
47929.16,20180507_1656_40,97.38,499.38,596.76,0.4636,0.0112,0.0850,20180425_0817_41,20180507_1656_40,8,97.38,121.32,147.68,499.38,530.96,537.64,596.76,652.29,681.03
47989.07,20180507_1656_40,97.38,499.40,596.78,0.4323,0.0139,0.0822,20180425_0817_41,20180507_1656_40,8,97.38,121.30,147.51,499.40,530.96,537.60,596.78,652.27,680.86
48049.06,20180507_1656_40,97.39,499.40,596.79,0.4112,0.0124,0.0775,20180425_0817_41,20180507_1656_40,8,97.39,121.29,147.51,499.40,530.96,537.60,596.79,652.25,680.86
48109.12,20180507_1656_40,97.39,499.40,596.79,0.3794,0.0115,0.0715,20180425_0817_41,20180507_1656_40,8,97.39,121.17,147.51,499.40,530.95,537.60,596.79,652.12,680.91
48169.26,20180507_1656_40,97.39,499.42,596.81,0.3476,0.0146,0.0689,20180425_0817_41,20180507_1656_40,8,97.39,121.16,147.50,499.42,530.96,537.63,596.81,652.12,680.90
48229.47,20180507_1656_40,97.39,499.42,596.81,0.3157,0.0135,0.0628,20180425_0817_41,20180507_1656_40,8,97.39,121.05,147.50,499.42,530.96,537.63,596.81,652.01,680.90
48289.76,20180507_1656_40,97.39,499.42,596.81,0.2839,0.0126,0.0569,20180425_0817_41,20180507_1656_40,8,97.39,121.02,147.50,499.42,530.96,537.63,596.81,651.98,680.83
48350.12,20180507_1656_40,97.39,499.40,596.79,0.2526,0.0077,0.0477,20180425_0817_41,20180507_1656_40,8,97.39,120.93,146.94,499.40,530.96,537.69,596.79,651.89,680.27
48410.56,20180507_1656_40,97.39,499.40,596.79,0.2213,0.0070,0.0420,20180425_0817_41,20180507_1656_40,8,97.39,120.85,146.94,499.40,530.96,537.69,596.79,651.82,680.27
48471.07,20180507_1656_40,97.39,499.40,596.79,0.1900,0.0060,0.0360,20180425_0817_41,20180507_1656_40,8,97.39,120.85,146.94,499.40,530.96,537.69,596.79,651.82,680.27
