Frequency,Most_Recent_Date_Time,Most_Recent_Angle,Most_Recent_Current,Most_Recent_AngleAndCurrent,Most_Recent_AngleChange,Most_Recent_CurrentChange,Most_Recent_AngleAndCurrentChange,Aggregation_Date_Time_Start,Aggregation_Date_Time_End,Aggregation_Count,Min_Angle,Avg_Angle,Max_Angle,Min_Current,Avg_Current,Max_Current,Min_AngleAndCurrent,Avg_AngleAndCurrent,Max_AngleAndCurrent
46339.52,20180506_0828_44,113.21,537.61,650.82,0.1625,0.0213,0.0107,20180425_0817_39,20180506_0828_44,6,105.77,129.50,149.38,532.76,535.09,537.61,642.72,664.58,682.21
46397.44,20180506_0828_44,113.21,537.61,650.82,0.1334,0.0193,0.0073,20180425_0817_39,20180506_0828_44,6,105.77,129.47,149.38,532.75,535.08,537.61,642.73,664.55,682.13
46455.44,20180506_0828_44,113.21,537.65,650.86,0.1056,0.0246,0.0020,20180425_0817_39,20180506_0828_44,6,105.77,129.43,149.24,532.75,535.09,537.65,642.73,664.51,681.99
46513.51,20180506_0828_45,113.05,537.65,650.70,0.2194,0.0222,0.0197,20180425_0817_39,20180506_0828_45,6,105.77,129.38,149.24,532.75,535.09,537.65,642.73,664.47,681.99
46571.65,20180506_0828_45,113.05,537.65,650.70,0.1844,0.0200,0.0155,20180425_0817_39,20180506_0828_45,6,105.77,129.30,149.24,532.77,535.11,537.65,642.73,664.40,682.06
46629.86,20180506_0828_45,113.05,537.59,650.64,0.1681,0.0066,0.0237,20180425_0817_39,20180506_0828_45,6,105.76,129.24,148.88,532.77,535.10,537.59,642.72,664.33,681.70
46688.15,20180506_0828_45,112.65,537.59,650.24,0.5073,0.0049,0.0838,20180425_0817_39,20180506_0828_45,6,105.76,129.09,148.88,532.82,535.12,537.59,642.72,664.21,681.70
46746.51,20180506_0828_45,112.65,537.59,650.24,0.4731,0.0035,0.0791,20180425_0817_39,20180506_0828_45,6,105.76,129.01,148.88,532.85,535.14,537.59,642.72,664.15,681.85
46804.94,20180506_0828_45,112.65,537.64,650.29,0.4465,0.0114,0.0679,20180425_0817_39,20180506_0828_45,6,105.73,128.99,148.79,532.85,535.15,537.64,642.69,664.13,681.76
46863.45,20180506_0828_45,112.63,537.64,650.27,0.4377,0.0096,0.0679,20180425_0817_39,20180506_0828_45,6,105.73,128.98,148.79,532.90,535.15,537.64,642.69,664.13,681.73
46922.03,20180506_0828_45,112.63,537.63,650.26,0.4102,0.0071,0.0652,20180425_0817_39,20180506_0828_45,6,105.73,128.96,148.79,532.90,535.15,537.63,642.69,664.11,681.73
46980.68,20180506_0828_45,112.43,537.63,650.06,0.5608,0.0065,0.0916,20180425_0817_39,20180506_0828_45,6,105.62,128.89,148.73,532.90,535.15,537.63,642.58,664.04,681.67
47039.41,20180506_0828_45,112.43,537.63,650.06,0.5239,0.0059,0.0857,20180425_0817_40,20180506_0828_45,6,105.62,128.80,148.73,532.86,535.16,537.63,642.58,663.96,681.76
47098.21,20180506_0828_45,112.43,537.63,650.06,0.4870,0.0051,0.0800,20180425_0817_40,20180506_0828_45,6,105.62,128.80,148.73,532.86,535.17,537.63,642.58,663.96,681.76
47157.08,20180506_0828_45,112.43,537.64,650.07,0.4501,0.0061,0.0728,20180425_0817_40,20180506_0828_45,6,105.39,128.61,148.20,532.86,535.17,537.64,642.35,663.77,681.23
47216.03,20180506_0828_45,112.01,537.64,649.65,0.7906,0.0052,0.1320,20180425_0817_40,20180506_0828_45,6,105.39,128.52,148.20,532.96,535.18,537.64,642.35,663.70,681.23
47275.05,20180506_0828_46,112.01,537.64,649.65,0.7356,0.0043,0.1233,20180425_0817_40,20180506_0828_46,6,105.39,128.51,148.20,532.96,535.19,537.64,642.34,663.70,681.30
47334.14,20180506_0828_46,112.01,537.62,649.63,0.6807,0.0001,0.1175,20180425_0817_40,20180506_0828_46,6,105.17,128.44,148.15,532.96,535.19,537.62,642.12,663.62,681.25
47393.31,20180506_0828_46,112.00,537.62,649.62,0.6348,0.0006,0.1099,20180425_0817_40,20180506_0828_46,6,105.17,128.34,148.15,532.88,535.19,537.62,642.12,663.53,681.30
47452.55,20180506_0828_46,112.00,537.66,649.66,0.5795,0.0064,0.0946,20180425_0817_40,20180506_0828_46,6,105.17,128.24,148.11,532.88,535.19,537.66,642.12,663.44,681.26
47511.87,20180506_0828_46,111.58,537.66,649.24,0.9025,0.0059,0.1502,20180425_0817_40,20180506_0828_46,6,105.15,128.16,148.11,532.88,535.19,537.66,642.10,663.35,681.26
47571.26,20180506_0828_46,111.58,537.66,649.24,0.8294,0.0055,0.1380,20180425_0817_40,20180506_0828_46,6,105.15,128.16,148.11,532.97,535.24,537.66,642.10,663.40,681.46
47630.72,20180506_0828_46,111.58,537.66,649.24,0.7564,0.0050,0.1258,20180425_0817_40,20180506_0828_46,6,105.15,128.15,148.02,532.97,535.24,537.66,642.10,663.39,681.37
47690.26,20180506_0828_46,111.58,537.62,649.20,0.6834,0.0025,0.1195,20180425_0817_40,20180506_0828_46,6,105.14,128.15,148.02,532.97,535.23,537.62,642.09,663.38,681.37
47749.87,20180506_0828_46,111.38,537.62,649.00,0.7982,0.0022,0.1388,20180425_0817_40,20180506_0828_46,6,105.14,128.06,148.02,532.92,535.22,537.62,642.09,663.28,681.36
47809.56,20180506_0828_46,111.38,537.64,649.02,0.7232,0.0018,0.1226,20180425_0817_40,20180506_0828_46,6,105.14,128.00,147.68,532.92,535.23,537.64,642.09,663.22,681.02
47869.32,20180506_0828_46,111.38,537.64,649.02,0.6482,0.0013,0.1102,20180425_0817_41,20180506_0828_46,6,104.59,127.86,147.68,532.92,535.23,537.64,641.54,663.08,681.02
47929.16,20180506_0828_46,111.38,537.64,649.02,0.5912,0.0008,0.1008,20180425_0817_41,20180506_0828_46,6,104.59,127.86,147.68,532.98,535.24,537.64,641.54,663.10,681.03
47989.07,20180506_0828_46,111.38,537.60,648.98,0.5342,0.0071,0.0975,20180425_0817_41,20180506_0828_46,6,104.59,127.83,147.51,532.98,535.23,537.60,641.54,663.06,680.86
